fight_id,fighter_name,height_disp,age_disp,knockdowns_disp,sig_strikes_landed_disp,total_strikes_attempted_disp,takedowns_landed_disp,takedowns_attempted_disp,sub_attemps_disp,control_time_disp,body_strikes_landed_disp,leg_strikes_landed_disp,outcome
1610,Paul Felder,2.0,-5.700000000000003,0.0,1.0,-2.0,-1.0,-3.0,0.0,-3.6799999999999997,-4.0,8.0,0.0
1611,Michel Prazeres,-4.0,5.0000000000000036,0.0,8.0,23.0,4.0,3.0,0.0,0.4,-4.0,6.0,1.0
1611,Gilbert Burns,4.0,-5.0000000000000036,0.0,-8.0,-23.0,-4.0,-3.0,0.0,-0.4,4.0,-6.0,0.0
1612,Rani Yahya,1.0,6.0,0.0,-6.0,-31.0,5.0,6.0,1.0,2.1200000000000006,0.0,-3.0,1.0
1612,Michinori Tanaka,-1.0,-6.0,0.0,6.0,31.0,-5.0,-6.0,-1.0,-2.1200000000000006,0.0,3.0,0.0
1613,Jussier Formiga,0.0,3.6999999999999993,0.0,-3.0,-72.0,1.0,0.0,1.0,3.5999999999999996,-2.0,0.0,1.0
1613,Dustin Ortiz,-0.0,-3.6999999999999993,0.0,3.0,72.0,-1.0,0.0,-1.0,-3.5999999999999996,2.0,0.0,0.0
1614,Erick Silva,0.0,8.999999999999996,-1.0,0.0,9.0,-1.0,-2.0,1.0,0.9299999999999998,1.0,0.0,1.0
1614,Luan Chagas,-0.0,-8.999999999999996,1.0,0.0,-9.0,1.0,2.0,-1.0,-0.9299999999999998,-1.0,0.0,0.0
1615,Alan Patrick,1.0,6.700000000000003,0.0,4.0,-10.0,4.0,7.0,-1.0,6.54,0.0,0.0,1.0
1615,Stevie Ray,-1.0,-6.700000000000003,0.0,-4.0,10.0,-4.0,-7.0,1.0,-6.54,0.0,0.0,0.0
1616,Gregor Gillespie,-5.0,4.299999999999997,0.0,-13.0,-20.0,4.0,15.0,0.0,6.32,-1.0,3.0,1.0
1616,Glaico Franca Moreira,5.0,-4.299999999999997,0.0,13.0,20.0,-4.0,-15.0,0.0,-6.32,1.0,-3.0,0.0
1617,Evan Dunham,-2.0,7.300000000000004,0.0,39.0,80.0,3.0,5.0,2.0,6.31,5.0,-2.0,1.0
1617,Ricky Glenn,2.0,-7.300000000000004,0.0,-39.0,-80.0,-3.0,-5.0,-2.0,-6.31,-5.0,2.0,0.0
1618,Roan Carneiro,1.0,5.699999999999996,0.0,-3.0,-58.0,2.0,3.0,0.0,-0.41999999999999993,0.0,-5.0,1.0
1618,Kenny Robertson,-1.0,-5.699999999999996,0.0,3.0,58.0,-2.0,-3.0,0.0,0.41999999999999993,0.0,5.0,0.0
1619,Islam Makhachev,0.0,-4.100000000000001,0.0,5.0,-33.0,2.0,2.0,1.0,0.8200000000000003,6.0,-2.0,1.0
1619,Chris Wade,-0.0,4.100000000000001,0.0,-5.0,33.0,-2.0,-2.0,-1.0,-0.8200000000000003,-6.0,2.0,0.0
1620,Belal Muhammad,-2.0,-3.6999999999999993,0.0,-16.0,7.0,1.0,2.0,0.0,1.89,-1.0,-32.0,1.0
1620,Augusto Montano,2.0,3.6999999999999993,0.0,16.0,-7.0,-1.0,-2.0,0.0,-1.89,1.0,32.0,0.0
1621,Jose Quinonez,-2.0,-4.099999999999998,0.0,7.0,-7.0,5.0,7.0,0.0,2.02,6.0,-6.0,1.0
1621,Joey Gomez,2.0,4.099999999999998,0.0,-7.0,7.0,-5.0,-7.0,0.0,-2.02,-6.0,6.0,0.0
1622,Randy Brown,3.0,-4.600000000000001,0.0,-9.0,-52.0,-1.0,-4.0,0.0,-2.8,2.0,-7.0,1.0
1622,Erick Montano,-3.0,4.600000000000001,0.0,9.0,52.0,1.0,4.0,0.0,2.8,-2.0,7.0,0.0
1623,Fabricio Werdum,-2.0,4.899999999999999,1.0,33.0,49.0,0.0,2.0,1.0,1.3,13.0,6.0,1.0
1623,Travis Browne,2.0,-4.899999999999999,-1.0,-33.0,-49.0,0.0,-2.0,-1.0,-1.3,-13.0,-6.0,0.0
1624,Jimmie Rivera,-2.0,-10.099999999999998,0.0,18.0,34.0,0.0,-3.0,0.0,0.0,-2.0,13.0,1.0
1624,Urijah Faber,2.0,10.099999999999998,0.0,-18.0,-34.0,0.0,3.0,0.0,0.0,2.0,-13.0,0.0
1625,Brad Tavares,0.0,0.0,0.0,2.0,10.0,-1.0,-5.0,0.0,-1.8199999999999998,-2.0,4.0,1.0
1625,Caio Magalhaes,-0.0,-0.0,0.0,-2.0,-10.0,1.0,5.0,0.0,1.8199999999999998,2.0,-4.0,0.0
1626,Alexander Gustafsson,3.0,-3.8999999999999986,0.0,12.0,37.0,2.0,3.0,0.0,7.05,-2.0,1.0,1.0
1626,Jan Blachowicz,-3.0,3.8999999999999986,0.0,-12.0,-37.0,-2.0,-3.0,0.0,-7.05,2.0,-1.0,0.0
1627,Nick Hein,-3.0,-1.0,0.0,-4.0,8.0,2.0,3.0,0.0,-2.1900000000000004,1.0,-1.0,1.0
1627,Tae Hyun Bang,3.0,1.0,0.0,4.0,-8.0,-2.0,-3.0,0.0,2.1900000000000004,-1.0,1.0,0.0
1628,Peter Sobotta,1.0,-2.1999999999999993,1.0,24.0,61.0,2.0,1.0,1.0,8.49,3.0,3.0,1.0
1628,Nicolas Dalby,-1.0,2.1999999999999993,-1.0,-24.0,-61.0,-2.0,-1.0,-1.0,-8.49,-3.0,-3.0,0.0
1629,Taylor Lapilus,-1.0,-8.600000000000001,0.0,25.0,53.0,-2.0,-9.0,0.0,-3.5100000000000002,6.0,-5.0,1.0
1629,Leandro Issa,1.0,8.600000000000001,0.0,-25.0,-53.0,2.0,9.0,0.0,3.5100000000000002,-6.0,5.0,0.0
1630,Jack Hermansson,-2.0,-0.10000000000000142,0.0,28.0,36.0,0.0,0.0,-1.0,0.54,-6.0,16.0,1.0
1630,Scott Askham,2.0,0.10000000000000142,0.0,-28.0,-36.0,0.0,0.0,1.0,-0.54,6.0,-16.0,0.0
1631,Rustam Khabilov,-1.0,-1.0,0.0,-1.0,18.0,1.0,4.0,0.0,2.2,-5.0,4.0,1.0
1631,Leandro Silva,1.0,1.0,0.0,1.0,-18.0,-1.0,-4.0,0.0,-2.2,5.0,-4.0,0.0
1632,Anthony Pettis,0.0,2.700000000000003,0.0,12.0,6.0,-2.0,-9.0,0.0,-1.1100000000000003,-4.0,-1.0,1.0
1632,Charles Oliveira,-0.0,-2.700000000000003,0.0,-12.0,-6.0,2.0,9.0,0.0,1.1100000000000003,4.0,1.0,0.0
1633,Jim Miller,-2.0,0.7000000000000028,0.0,16.0,0.0,-2.0,-2.0,0.0,-3.2,17.0,2.0,1.0
1633,Joe Lauzon,2.0,-0.7000000000000028,0.0,-16.0,0.0,2.0,2.0,0.0,3.2,-17.0,-2.0,0.0
1634,Kyle Bochniak,0.0,2.3000000000000007,0.0,-7.0,-31.0,0.0,-3.0,0.0,0.12,-7.0,8.0,1.0
1634,Enrique Barzola,-0.0,-2.3000000000000007,0.0,7.0,31.0,0.0,3.0,0.0,-0.12,7.0,-8.0,0.0
1635,Alessio Di Chirico,-1.0,-7.300000000000001,1.0,-2.0,19.0,0.0,-3.0,0.0,1.15,-14.0,-4.0,1.0
1635,Garreth McLellan,1.0,7.300000000000001,-1.0,2.0,-19.0,0.0,3.0,0.0,-1.15,14.0,4.0,0.0
1636,Colby Covington,0.0,-2.1999999999999993,0.0,11.0,94.0,5.0,7.0,-1.0,8.27,4.0,0.0,1.0
1636,Max Griffin,-0.0,2.1999999999999993,0.0,-11.0,-94.0,-5.0,-7.0,1.0,-8.27,-4.0,0.0,0.0
1637,Dennis Bermudez,-1.0,-2.799999999999997,0.0,26.0,58.0,5.0,7.0,0.0,5.699999999999999,0.0,7.0,1.0
1637,Rony Jason,1.0,2.799999999999997,0.0,-26.0,-58.0,-5.0,-7.0,0.0,-5.699999999999999,0.0,-7.0,0.0
1638,Thales Leites,-1.0,5.199999999999999,0.0,29.0,56.0,4.0,10.0,0.0,8.6,0.0,-2.0,1.0
1638,Chris Camozzi,1.0,-5.199999999999999,0.0,-29.0,-56.0,-4.0,-10.0,0.0,-8.6,0.0,2.0,0.0
1639,Santiago Ponzinibbio,0.0,-2.1000000000000014,0.0,15.0,-24.0,-1.0,-4.0,0.0,-0.15,-4.0,1.0,1.0
1639,Zak Cummings,-0.0,2.1000000000000014,0.0,-15.0,24.0,1.0,4.0,0.0,0.15,4.0,-1.0,0.0
1640,Court McGee,1.0,3.1999999999999993,0.0,-3.0,3.0,3.0,9.0,1.0,3.59,0.0,1.0,1.0
1640,Dominique Steele,-1.0,-3.1999999999999993,0.0,3.0,-3.0,-3.0,-9.0,-1.0,-3.59,0.0,-1.0,0.0
1641,Cub Swanson,1.0,-5.400000000000006,0.0,18.0,-17.0,-1.0,-7.0,1.0,-2.34,4.0,-5.0,1.0
1641,Tatsuya Kawajiri,-1.0,5.400000000000006,0.0,-18.0,17.0,1.0,7.0,-1.0,2.34,-4.0,5.0,0.0
1642,Justin Ledet,0.0,1.1999999999999993,0.0,35.0,38.0,0.0,0.0,0.0,0.0,-5.0,-23.0,1.0
1642,Chase Sherman,-0.0,-1.1999999999999993,0.0,-35.0,-38.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0
1643,Erik Perez,0.0,-8.099999999999998,0.0,-3.0,13.0,1.0,4.0,0.0,0.8999999999999999,10.0,2.0,1.0
1643,Francisco Rivera,-0.0,8.099999999999998,0.0,3.0,-13.0,-1.0,-4.0,0.0,-0.8999999999999999,-10.0,-2.0,0.0
1644,Ryan Benoit,2.0,-10.0,1.0,-3.0,-36.0,-4.0,-8.0,0.0,-3.25,-2.0,4.0,1.0
1644,Fredy Serrano,-2.0,10.0,-1.0,3.0,36.0,4.0,8.0,0.0,3.25,2.0,-4.0,0.0
1645,Jorge Masvidal,3.0,-0.10000000000000142,1.0,47.0,97.0,-1.0,-1.0,0.0,0.09999999999999998,3.0,-3.0,1.0
1645,Ross Pearson,-3.0,0.10000000000000142,-1.0,-47.0,-97.0,1.0,1.0,0.0,-0.09999999999999998,-3.0,3.0,0.0
1646,Edson Barboza,2.0,-3.799999999999997,0.0,13.0,8.0,1.0,-3.0,0.0,0.56,7.0,10.0,1.0
1646,Gilbert Melendez,-2.0,3.799999999999997,0.0,-13.0,-8.0,-1.0,3.0,0.0,-0.56,-7.0,-10.0,0.0
1647,Eddie Wineland,1.0,-3.799999999999997,0.0,-12.0,-2.0,-1.0,-2.0,0.0,-1.37,4.0,-13.0,1.0
1647,Frankie Saenz,-1.0,3.799999999999997,0.0,12.0,2.0,1.0,2.0,0.0,1.37,-4.0,13.0,0.0
1648,Darren Elkins,3.0,3.1000000000000014,0.0,-2.0,86.0,3.0,4.0,-2.0,6.369999999999999,-1.0,0.0,1.0
1648,Godofredo Pepey,-3.0,-3.1000000000000014,0.0,2.0,-86.0,-3.0,-4.0,2.0,-6.369999999999999,1.0,0.0,0.0
1649,Kamaru Usman,-3.0,-2.8000000000000007,0.0,19.0,107.0,2.0,6.0,0.0,8.42,2.0,4.0,1.0
1649,Alexander Yakovlev,3.0,2.8000000000000007,0.0,-19.0,-107.0,-2.0,-6.0,0.0,-8.42,-2.0,-4.0,0.0
1650,Alex Oliveira,1.0,0.09999999999999787,0.0,17.0,75.0,1.0,4.0,0.0,5.779999999999999,12.0,-3.0,1.0
1650,James Moontasri,-1.0,-0.09999999999999787,0.0,-17.0,-75.0,-1.0,-4.0,0.0,-5.779999999999999,-12.0,3.0,0.0
1651,Jason Knight,1.0,-5.800000000000001,0.0,22.0,110.0,-1.0,-2.0,0.0,-0.72,6.0,14.0,1.0
1651,Jim Alers,-1.0,5.800000000000001,0.0,-22.0,-110.0,1.0,2.0,0.0,0.72,-6.0,-14.0,0.0
1652,Daniel Omielanczuk,-2.0,-5.200000000000003,0.0,13.0,23.0,-3.0,-5.0,-2.0,-4.050000000000001,3.0,-1.0,1.0
1652,Aleksei Oleinik,2.0,5.200000000000003,0.0,-13.0,-23.0,3.0,5.0,2.0,4.050000000000001,-3.0,1.0,0.0
1653,Scott Holtzman,-1.0,6.799999999999997,1.0,19.0,21.0,2.0,-4.0,0.0,0.9900000000000001,7.0,4.0,1.0
1653,Cody Pfister,1.0,-6.799999999999997,-1.0,-19.0,-21.0,-2.0,4.0,0.0,-0.9900000000000001,-7.0,-4.0,0.0
1654,Rani Yahya,-1.0,2.3000000000000007,0.0,22.0,68.0,1.0,3.0,-2.0,3.0100000000000002,3.0,2.0,1.0
1654,Matthew Lopez,1.0,-2.3000000000000007,0.0,-22.0,-68.0,-1.0,-3.0,2.0,-3.0100000000000002,-3.0,-2.0,0.0
1655,Daniel Cormier,-3.0,-3.9000000000000057,0.0,15.0,113.0,2.0,2.0,0.0,7.73,-1.0,-2.0,1.0
1655,Anderson Silva,3.0,3.9000000000000057,0.0,-15.0,-113.0,-2.0,-2.0,0.0,-7.73,1.0,2.0,0.0
1656,Kelvin Gastelum,0.0,-8.099999999999998,0.0,39.0,61.0,-1.0,-3.0,0.0,-1.37,7.0,-2.0,1.0
1656,Johny Hendricks,-0.0,8.099999999999998,0.0,-39.0,-61.0,1.0,3.0,0.0,1.37,-7.0,2.0,0.0
1657,TJ Dillashaw,1.0,-3.6000000000000014,0.0,13.0,54.0,0.0,2.0,0.0,0.37,-3.0,4.0,1.0
1657,Raphael Assuncao,-1.0,3.6000000000000014,0.0,-13.0,-54.0,0.0,-2.0,0.0,-0.37,3.0,-4.0,0.0
1658,Andrew Sanchez,0.0,1.8000000000000007,0.0,14.0,50.0,5.0,9.0,0.0,7.800000000000001,3.0,3.0,1.0
1658,Khalil Rountree Jr.,-0.0,-1.8000000000000007,0.0,-14.0,-50.0,-5.0,-9.0,0.0,-7.800000000000001,-3.0,-3.0,0.0
1659,Will Brooks,2.0,-2.1000000000000014,0.0,33.0,53.0,1.0,1.0,0.0,2.5100000000000002,12.0,3.0,1.0
1659,Ross Pearson,-2.0,2.1000000000000014,0.0,-33.0,-53.0,-1.0,-1.0,0.0,-2.5100000000000002,-12.0,-3.0,0.0
1660,Matheus Nicolau,0.0,-8.799999999999997,0.0,8.0,-16.0,0.0,-1.0,0.0,0.0,8.0,3.0,1.0
1660,John Moraga,-0.0,8.799999999999997,0.0,-8.0,16.0,0.0,1.0,0.0,0.0,-8.0,-3.0,0.0
1661,Cezar Ferreira,-3.0,3.3999999999999986,0.0,-3.0,11.0,4.0,4.0,0.0,4.35,-2.0,3.0,1.0
1661,Anthony Smith,3.0,-3.3999999999999986,0.0,3.0,-11.0,-4.0,-4.0,0.0,-4.35,2.0,-3.0,0.0
1662,Derrick Lewis,3.0,-8.600000000000001,0.0,25.0,-5.0,-5.0,-7.0,0.0,-6.140000000000001,8.0,0.0,1.0
1662,Roy Nelson,-3.0,8.600000000000001,0.0,-25.0,5.0,5.0,7.0,0.0,6.140000000000001,-8.0,0.0,0.0
1663,Alan Jouban,1.0,6.600000000000001,3.0,23.0,4.0,-2.0,-7.0,0.0,-1.05,10.0,6.0,1.0
1663,Belal Muhammad,-1.0,-6.600000000000001,-3.0,-23.0,-4.0,2.0,7.0,0.0,1.05,-10.0,-6.0,0.0
1664,Donald Cerrone,2.0,-3.0999999999999943,1.0,20.0,30.0,2.0,2.0,1.0,4.3,2.0,1.0,1.0
1664,Patrick Cote,-2.0,3.0999999999999943,-1.0,-20.0,-30.0,-2.0,-2.0,-1.0,-4.3,-2.0,-1.0,0.0
1665,Steve Bosse,-2.0,2.1000000000000014,-1.0,21.0,14.0,1.0,1.0,0.0,-0.11999999999999988,1.0,1.0,1.0
1665,Sean O'Connell,2.0,-2.1000000000000014,1.0,-21.0,-14.0,-1.0,-1.0,0.0,0.11999999999999988,-1.0,-1.0,0.0
1666,Olivier Aubin-Mercier,-1.0,-2.0,0.0,12.0,-21.0,2.0,7.0,0.0,4.92,3.0,-2.0,1.0
1666,Thibault Gouti,1.0,2.0,0.0,-12.0,21.0,-2.0,-7.0,0.0,-4.92,-3.0,2.0,0.0
1667,Jason Saggo,2.0,0.0,0.0,2.0,29.0,0.0,-1.0,0.0,2.2800000000000002,-1.0,1.0,1.0
1667,Leandro Silva,-2.0,-0.0,0.0,-2.0,-29.0,0.0,1.0,0.0,-2.2800000000000002,1.0,-1.0,0.0
1668,Misha Cirkunov,2.0,6.800000000000001,0.0,19.0,-10.0,0.0,1.0,0.0,0.48,-1.0,-2.0,1.0
1668,Ion Cutelaba,-2.0,-6.800000000000001,0.0,-19.0,10.0,0.0,-1.0,0.0,-0.48,1.0,2.0,0.0
1669,Joe Soto,-1.0,-1.6999999999999993,0.0,-17.0,-35.0,0.0,4.0,1.0,1.07,-3.0,5.0,1.0
1669,Chris Beal,1.0,1.6999999999999993,0.0,17.0,35.0,0.0,-4.0,-1.0,-1.07,3.0,-5.0,0.0
1670,Elias Theodorou,-1.0,-2.1000000000000014,0.0,15.0,102.0,0.0,2.0,0.0,-0.15000000000000002,3.0,9.0,1.0
1670,Sam Alvey,1.0,2.1000000000000014,0.0,-15.0,-102.0,0.0,-2.0,0.0,0.15000000000000002,-3.0,-9.0,0.0
1671,Ali Bagautinov,-1.0,4.899999999999999,0.0,58.0,96.0,2.0,2.0,-1.0,5.57,22.0,6.0,1.0
1671,Geane Herrera,1.0,-4.899999999999999,0.0,-58.0,-96.0,-2.0,-2.0,1.0,-5.57,-22.0,-6.0,0.0
1672,Max Holloway,3.0,-9.5,0.0,30.0,46.0,0.0,-5.0,2.0,1.0099999999999998,4.0,-8.0,1.0
1672,Ricardo Lamas,-3.0,9.5,0.0,-30.0,-46.0,0.0,5.0,-2.0,-1.0099999999999998,-4.0,8.0,0.0
1673,Brian Ortega,1.0,-9.2,-1.0,-12.0,-38.0,0.0,-6.0,0.0,-0.5,-1.0,-7.0,1.0
1673,Clay Guida,-1.0,9.2,1.0,12.0,38.0,0.0,6.0,0.0,0.5,1.0,7.0,0.0
1674,Alex Caceres,-3.0,-4.100000000000001,1.0,52.0,34.0,2.0,2.0,0.0,0.79,15.0,6.0,1.0
1674,Cole Miller,3.0,4.100000000000001,-1.0,-52.0,-34.0,-2.0,-2.0,0.0,-0.79,-15.0,-6.0,0.0
1675,Sean Strickland,-2.0,0.6000000000000014,0.0,0.0,24.0,0.0,0.0,0.0,0.0,-9.0,3.0,1.0
1675,Tom Breese,2.0,-0.6000000000000014,0.0,0.0,-24.0,0.0,0.0,0.0,0.0,9.0,-3.0,0.0
1676,Marco Polo Reyes,0.0,3.900000000000002,1.0,45.0,78.0,-2.0,-3.0,0.0,-0.10000000000000003,24.0,1.0,1.0
1676,Dong Hyun Ma,-0.0,-3.900000000000002,-1.0,-45.0,-78.0,2.0,3.0,0.0,0.10000000000000003,-24.0,-1.0,0.0
1677,Jeremy Stephens,3.0,0.6999999999999993,0.0,9.0,6.0,-1.0,-6.0,0.0,-0.08000000000000007,1.0,2.0,1.0
1677,Renan Barao,-3.0,-0.6999999999999993,0.0,-9.0,-6.0,1.0,6.0,0.0,0.08000000000000007,-1.0,-2.0,0.0
1678,Rick Story,-1.0,2.1000000000000014,0.0,12.0,34.0,0.0,3.0,0.0,4.050000000000001,7.0,3.0,1.0
1678,Tarec Saffiedine,1.0,-2.1000000000000014,0.0,-12.0,-34.0,0.0,-3.0,0.0,-4.050000000000001,-7.0,-3.0,0.0
1679,Chris Camozzi,1.0,-7.700000000000003,0.0,11.0,42.0,-1.0,-1.0,0.0,3.54,-1.0,-2.0,1.0
1679,Vitor Miranda,-1.0,7.700000000000003,0.0,-11.0,-42.0,1.0,1.0,0.0,-3.54,1.0,2.0,0.0
1680,Lorenz Larkin,0.0,-1.8000000000000007,0.0,-3.0,10.0,1.0,1.0,0.0,-0.36,0.0,1.0,1.0
1680,Jorge Masvidal,-0.0,1.8000000000000007,0.0,3.0,-10.0,-1.0,-1.0,0.0,0.36,0.0,-1.0,0.0
1681,Paul Felder,1.0,-4.0,0.0,-5.0,0.0,-1.0,-2.0,0.0,-1.65,3.0,-8.0,1.0
1681,Joshua Burkman,-1.0,4.0,0.0,5.0,0.0,1.0,2.0,0.0,1.65,-3.0,8.0,0.0
1682,Abel Trujillo,-2.0,4.0000000000000036,0.0,2.0,-18.0,1.0,-1.0,-1.0,-0.37999999999999967,1.0,-2.0,1.0
1682,Jordan Rinaldi,2.0,-4.0000000000000036,0.0,-2.0,18.0,-1.0,1.0,1.0,0.37999999999999967,-1.0,2.0,0.0
1683,Bryan Caraway,1.0,5.0,0.0,-19.0,-5.0,0.0,-1.0,-2.0,-1.15,-10.0,-7.0,1.0
1683,Aljamain Sterling,-1.0,-5.0,0.0,19.0,5.0,0.0,1.0,2.0,1.15,10.0,7.0,0.0
1684,Mauricio Rua,-2.0,7.899999999999999,2.0,-5.0,-46.0,-2.0,-5.0,0.0,-1.9,-4.0,8.0,1.0
1684,Corey Anderson,2.0,-7.899999999999999,-2.0,5.0,46.0,2.0,5.0,0.0,1.9,4.0,-8.0,0.0
1685,Bryan Barberena,1.0,1.6000000000000014,0.0,13.0,69.0,0.0,0.0,-1.0,0.9600000000000001,-12.0,13.0,1.0
1685,Warlley Alves,-1.0,-1.6000000000000014,0.0,-13.0,-69.0,0.0,0.0,1.0,-0.9600000000000001,12.0,-13.0,0.0
1686,Demian Maia,1.0,3.200000000000003,0.0,3.0,46.0,3.0,5.0,0.0,7.56,0.0,-1.0,1.0
1686,Matt Brown,-1.0,-3.200000000000003,0.0,-3.0,-46.0,-3.0,-5.0,0.0,-7.56,0.0,1.0,0.0
1687,Francisco Trinaldo,-1.0,9.000000000000004,-1.0,35.0,-17.0,0.0,1.0,0.0,0.9800000000000001,-3.0,5.0,1.0
1687,Yancy Medeiros,1.0,-9.000000000000004,1.0,-35.0,17.0,0.0,-1.0,0.0,-0.9800000000000001,3.0,-5.0,0.0
1688,John Lineker,-5.0,-3.0,0.0,6.0,22.0,0.0,-2.0,0.0,0.46,10.0,4.0,1.0
1688,Rob Font,5.0,3.0,0.0,-6.0,-22.0,0.0,2.0,0.0,-0.46,-10.0,-4.0,0.0
1689,Renato Moicano,3.0,1.6999999999999993,0.0,8.0,11.0,-1.0,-3.0,0.0,-1.74,-2.0,12.0,1.0
1689,Zubaira Tukhugov,-3.0,-1.6999999999999993,0.0,-8.0,-11.0,1.0,3.0,0.0,1.74,2.0,-12.0,0.0
1690,Rustam Khabilov,-2.0,0.8999999999999986,-1.0,7.0,-4.0,3.0,6.0,0.0,0.16999999999999993,-4.0,2.0,1.0
1690,Chris Wade,2.0,-0.8999999999999986,1.0,-7.0,4.0,-3.0,-6.0,0.0,-0.16999999999999993,4.0,-2.0,0.0
1691,Josh Emmett,-5.0,-0.5,0.0,4.0,-3.0,0.0,1.0,0.0,-0.1,1.0,0.0,1.0
1691,Jon Tuck,5.0,0.5,0.0,-4.0,3.0,0.0,-1.0,0.0,0.1,-1.0,0.0,0.0
1692,Reza Madadi,0.0,4.899999999999999,0.0,-14.0,-37.0,0.0,-5.0,0.0,1.1,-3.0,-1.0,1.0
1692,Yan Cabral,-0.0,-4.899999999999999,0.0,14.0,37.0,0.0,5.0,0.0,-1.1,3.0,1.0,0.0
1693,Kyoji Horiguchi,1.0,-11.100000000000001,2.0,27.0,40.0,4.0,3.0,-1.0,3.75,8.0,5.0,1.0
1693,Neil Seery,-1.0,11.100000000000001,-2.0,-27.0,-40.0,-4.0,-3.0,1.0,-3.75,-8.0,-5.0,0.0
1694,Leon Edwards,1.0,-2.400000000000002,0.0,11.0,10.0,-1.0,-6.0,1.0,-4.93,3.0,0.0,1.0
1694,Dominic Waters,-1.0,2.400000000000002,0.0,-11.0,-10.0,1.0,6.0,-1.0,4.93,-3.0,0.0,0.0
1695,Edson Barboza,1.0,1.1000000000000014,0.0,6.0,18.0,0.0,-2.0,0.0,0.0,8.0,9.0,1.0
1695,Anthony Pettis,-1.0,-1.1000000000000014,0.0,-6.0,-18.0,0.0,2.0,0.0,0.0,-8.0,-9.0,0.0
1696,Robert Whittaker,0.0,-7.9999999999999964,0.0,11.0,19.0,0.0,-3.0,0.0,0.03,1.0,4.0,1.0
1696,Rafael Natal,-0.0,7.9999999999999964,0.0,-11.0,-19.0,0.0,3.0,0.0,-0.03,-1.0,-4.0,0.0
1697,Sergio Pettis,-1.0,-12.500000000000004,0.0,23.0,12.0,0.0,-3.0,0.0,0.5199999999999998,-5.0,1.0,1.0
1697,Chris Kelades,1.0,12.500000000000004,0.0,-23.0,-12.0,0.0,3.0,0.0,-0.5199999999999998,5.0,-1.0,0.0
1698,Danny Roberts,3.0,0.6000000000000014,-1.0,14.0,-4.0,-3.0,-8.0,0.0,-3.6500000000000004,7.0,0.0,1.0
1698,Dominique Steele,-3.0,-0.6000000000000014,1.0,-14.0,4.0,3.0,8.0,0.0,3.6500000000000004,-7.0,0.0,0.0
1699,James Vick,3.0,4.0,0.0,40.0,60.0,-4.0,-8.0,0.0,-5.33,4.0,-2.0,1.0
1699,Glaico Franca Moreira,-3.0,-4.0,0.0,-40.0,-60.0,4.0,8.0,0.0,5.33,-4.0,2.0,0.0
1700,Kevin Lee,0.0,-6.699999999999999,0.0,-2.0,16.0,-1.0,-4.0,0.0,-0.38,4.0,-9.0,1.0
1700,Efrain Escudero,-0.0,6.699999999999999,0.0,2.0,-16.0,1.0,4.0,0.0,0.38,-4.0,9.0,0.0
1701,Cub Swanson,0.0,0.6999999999999993,1.0,10.0,3.0,0.0,-1.0,0.0,1.25,12.0,9.0,1.0
1701,Hacran Dias,-0.0,-0.6999999999999993,-1.0,-10.0,-3.0,0.0,1.0,0.0,-1.25,-12.0,-9.0,0.0
1702,Cezar Ferreira,2.0,2.5,-1.0,0.0,-25.0,2.0,3.0,0.0,4.15,-2.0,-1.0,1.0
1702,Oluwale Bamgbose,-2.0,-2.5,1.0,0.0,25.0,-2.0,-3.0,0.0,-4.15,2.0,1.0,0.0
1703,Elizeu Zaleski dos Santos,-1.0,0.8000000000000007,0.0,0.0,-20.0,-3.0,-1.0,0.0,0.6100000000000001,1.0,3.0,1.0
1703,Omari Akhmedov,1.0,-0.8000000000000007,0.0,0.0,20.0,3.0,1.0,0.0,-0.6100000000000001,-1.0,-3.0,0.0
1704,Timothy Johnson,0.0,0.7000000000000028,0.0,8.0,55.0,0.0,-1.0,0.0,1.3900000000000001,-6.0,1.0,1.0
1704,Marcin Tybura,-0.0,-0.7000000000000028,0.0,-8.0,-55.0,0.0,1.0,0.0,-1.3900000000000001,6.0,-1.0,0.0
1705,Jan Blachowicz,2.0,-4.199999999999996,0.0,34.0,49.0,3.0,2.0,0.0,1.17,18.0,0.0,1.0
1705,Igor Pokrajac,-2.0,4.199999999999996,0.0,-34.0,-49.0,-3.0,-2.0,0.0,-1.17,-18.0,0.0,0.0
1706,Zak Cummings,1.0,0.3000000000000007,1.0,-1.0,7.0,0.0,0.0,1.0,0.9,-2.0,-8.0,1.0
1706,Nicolas Dalby,-1.0,-0.3000000000000007,-1.0,1.0,-7.0,0.0,0.0,-1.0,-0.9,2.0,8.0,0.0
1707,Lucas Martins,3.0,-5.600000000000001,0.0,-11.0,-47.0,-1.0,-3.0,0.0,-1.18,-6.0,-6.0,1.0
1707,Robert Whiteford,-3.0,5.600000000000001,0.0,11.0,47.0,1.0,3.0,0.0,1.18,6.0,6.0,0.0
1708,Bojan Velickovic,0.0,1.0,0.0,-10.0,-4.0,0.0,0.0,1.0,0.5800000000000001,-7.0,12.0,1.0
1708,Alessio Di Chirico,-0.0,-1.0,0.0,10.0,4.0,0.0,0.0,-1.0,-0.5800000000000001,7.0,-12.0,0.0
1709,Neil Magny,6.0,-9.5,-2.0,71.0,123.0,-1.0,-2.0,2.0,-2.6100000000000003,8.0,-1.0,1.0
